ReadingID,StationName,DateTime,RoadSurfaceTemperature,AirTemperature
1345,HarborAveUpperNorthBridge,2019-09-18T02:48:00.000,56.52,55.68
1346,HarborAveUpperNorthBridge,2019-09-18T02:49:00.000,56.51,55.7
1347,HarborAveUpperNorthBridge,2019-09-18T02:50:00.000,56.51,55.73
1348,AuroraBridge,2019-09-18T02:36:00.000,60.0,55.68
1349,AuroraBridge,2019-09-18T02:37:00.000,60.0,55.68
1350,AuroraBridge,2019-09-18T02:38:00.000,60.0,55.65
1351,HarborAveUpperNorthBridge,2019-09-17T02:42:00.000,59.92,57.66
1352,AuroraBridge,2019-09-18T02:39:00.000,59.99,55.63
1353,AuroraBridge,2019-09-18T02:40:00.000,59.99,55.62
1354,AuroraBridge,2019-09-18T02:41:00.000,59.99,55.62
1355,AuroraBridge,2019-09-18T02:42:00.000,59.99,55.6
1356,HarborAveUpperNorthBridge,2019-09-17T02:43:00.000,59.91,57.67
1357,HarborAveUpperNorthBridge,2019-09-17T02:44:00.000,59.89,57.68
1358,HarborAveUpperNorthBridge,2019-09-17T02:45:00.000,59.88,57.71
1359,HarborAveUpperNorthBridge,2019-09-17T02:46:00.000,59.88,57.73
1360,HarborAveUpperNorthBridge,2019-09-17T02:47:00.000,59.87,57.71
1361,HarborAveUpperNorthBridge,2019-09-17T02:48:00.000,59.86,57.69
1362,HarborAveUpperNorthBridge,2019-09-17T02:49:00.000,59.84,57.67
1363,HarborAveUpperNorthBridge,2019-09-17T02:50:00.000,59.84,57.62
1364,AlbroPlaceAirportWay,2019-09-17T17:56:00.000,22.01,23.04
1365,AlbroPlaceAirportWay,2019-09-17T17:57:00.000,22.01,23.09
1366,AlbroPlaceAirportWay,2019-09-17T17:58:00.000,22.01,23.11
1367,AlbroPlaceAirportWay,2019-09-17T17:59:00.000,22.01,23.08
1368,AlbroPlaceAirportWay,2019-09-17T18:00:00.000,22.01,23.04
1369,AlbroPlaceAirportWay,2019-09-17T18:01:00.000,22.01,23.02
1370,AlbroPlaceAirportWay,2019-09-17T18:02:00.000,22.01,22.99
1371,AlbroPlaceAirportWay,2019-09-17T18:03:00.000,22.01,22.92
1372,AlbroPlaceAirportWay,2019-09-17T18:04:00.000,22.01,22.92
1373,AlbroPlaceAirportWay,2019-09-17T18:05:00.000,22.01,22.89
1374,AlbroPlaceAirportWay,2019-09-17T18:06:00.000,22.01,22.88
1375,AlbroPlaceAirportWay,2019-09-17T18:07:00.000,22.01,22.94
1376,AlbroPlaceAirportWay,2019-09-17T18:08:00.000,22.01,23.08
1377,AlbroPlaceAirportWay,2019-09-17T18:09:00.000,22.01,23.2
1378,AlbroPlaceAirportWay,2019-09-17T18:10:00.000,22.01,23.24
1379,NE45StViaduct,2019-09-17T17:56:00.000,61.9,60.26
1380,NE45StViaduct,2019-09-17T17:57:00.000,61.89,60.26
1381,NE45StViaduct,2019-09-17T17:58:00.000,61.88,60.28
1382,NE45StViaduct,2019-09-17T17:59:00.000,61.88,60.31
1383,NE45StViaduct,2019-09-17T18:00:00.000,61.87,60.34
1384,NE45StViaduct,2019-09-17T18:01:00.000,61.85,60.34
1385,NE45StViaduct,2019-09-17T18:02:00.000,61.85,60.3
1386,NE45StViaduct,2019-09-17T18:03:00.000,61.84,60.3
1387,NE45StViaduct,2019-09-17T18:04:00.000,61.83,60.31
1388,NE45StViaduct,2019-09-17T18:05:00.000,61.82,60.35
1389,NE45StViaduct,2019-09-17T18:06:00.000,61.82,60.38
1390,NE45StViaduct,2019-09-17T18:07:00.000,61.81,60.43
1391,NE45StViaduct,2019-09-17T18:08:00.000,61.8,60.44
1392,NE45StViaduct,2019-09-17T18:09:00.000,61.8,60.47
1393,NE45StViaduct,2019-09-17T18:10:00.000,61.8,60.52
1394,MagnoliaBridge,2019-09-17T17:58:00.000,60.63,58.64
1395,MagnoliaBridge,2019-09-17T17:59:00.000,60.63,58.68
1396,MagnoliaBridge,2019-09-17T18:00:00.000,60.63,58.68
1397,MagnoliaBridge,2019-09-17T18:01:00.000,60.63,58.65
1398,MagnoliaBridge,2019-09-17T18:02:00.000,60.63,58.63
1399,MagnoliaBridge,2019-09-17T18:03:00.000,60.63,58.58
1400,MagnoliaBridge,2019-09-17T18:04:00.000,60.63,58.62
1401,MagnoliaBridge,2019-09-17T18:05:00.000,60.62,58.63
1402,MagnoliaBridge,2019-09-17T18:06:00.000,60.61,58.55
1403,MagnoliaBridge,2019-09-17T18:07:00.000,60.6,58.57
1404,MagnoliaBridge,2019-09-17T18:08:00.000,60.59,58.6
1405,MagnoliaBridge,2019-09-17T18:09:00.000,60.58,58.64
1406,MagnoliaBridge,2019-09-17T18:10:00.000,60.54,58.68
1407,MagnoliaBridge,2019-09-17T18:11:00.000,60.54,58.7
1408,MagnoliaBridge,2019-09-17T18:12:00.000,60.53,58.74
1409,AlbroPlaceAirportWay,2019-09-17T18:06:00.000,22.01,22.88
1410,AuroraBridge,2019-09-18T02:43:00.000,59.97,55.6
1411,AuroraBridge,2019-09-18T02:44:00.000,59.97,55.59
1412,AuroraBridge,2019-09-18T02:45:00.000,59.96,55.56
1413,AuroraBridge,2019-09-18T02:46:00.000,59.95,55.57
1414,AuroraBridge,2019-09-18T02:47:00.000,59.95,55.55
1415,AuroraBridge,2019-09-18T02:48:00.000,59.95,55.53
1416,AuroraBridge,2019-09-18T02:49:00.000,59.95,55.52
1417,AuroraBridge,2019-09-18T02:50:00.000,59.95,55.52
1418,MagnoliaBridge,2019-09-18T02:36:00.000,55.94,55.77
1419,MagnoliaBridge,2019-09-18T02:37:00.000,55.94,55.8
1420,MagnoliaBridge,2019-09-18T02:38:00.000,55.92,55.81
1421,MagnoliaBridge,2019-09-18T02:39:00.000,55.9,55.81
1422,AlbroPlaceAirportWay,2019-09-17T18:07:00.000,22.01,22.94
1423,AlbroPlaceAirportWay,2019-09-17T18:08:00.000,22.01,23.08
1424,MagnoliaBridge,2019-09-18T02:40:00.000,55.9,55.8
1425,SpokaneSwingBridge,2020-05-20T09:36:00.000,61.73,60.62
1426,SpokaneSwingBridge,2020-05-20T09:37:00.000,61.78,60.4
1427,SpokaneSwingBridge,2020-05-20T09:38:00.000,61.83,60.44
1428,SpokaneSwingBridge,2020-05-20T09:39:00.000,61.89,60.37
1429,SpokaneSwingBridge,2020-05-20T09:40:00.000,61.95,60.36
1430,SpokaneSwingBridge,2020-05-20T09:41:00.000,62.01,60.51
1431,SpokaneSwingBridge,2020-05-20T09:42:00.000,62.08,60.3
1432,SpokaneSwingBridge,2020-05-20T09:43:00.000,62.15,60.2
1433,SpokaneSwingBridge,2020-05-20T09:44:00.000,62.22,60.39
1434,SpokaneSwingBridge,2020-05-20T09:45:00.000,62.3,60.52
1435,SpokaneSwingBridge,2020-05-20T09:46:00.000,62.38,60.21
1436,SpokaneSwingBridge,2020-05-20T09:47:00.000,62.45,60.15
1437,SpokaneSwingBridge,2020-05-20T09:48:00.000,62.51,60.29
1438,SpokaneSwingBridge,2020-05-20T09:49:00.000,62.55,60.43
1439,SpokaneSwingBridge,2020-05-20T09:50:00.000,62.6,60.54
1440,NE45StViaduct,2020-05-20T10:26:00.000,59.66,53.95
1441,NE45StViaduct,2020-05-20T10:27:00.000,59.67,54.04
1442,NE45StViaduct,2020-05-20T10:28:00.000,59.69,54.09
1443,NE45StViaduct,2020-05-20T10:29:00.000,59.71,54.11
1444,NE45StViaduct,2020-05-20T10:30:00.000,59.72,54.12
1445,NE45StViaduct,2020-05-20T10:31:00.000,59.74,54.1
1446,NE45StViaduct,2020-05-20T10:32:00.000,59.76,54.09
1447,NE45StViaduct,2020-05-20T10:33:00.000,59.78,54.12
1448,NE45StViaduct,2020-05-20T10:34:00.000,59.8,54.1
1449,NE45StViaduct,2020-05-20T10:35:00.000,59.82,54.06
1450,NE45StViaduct,2020-05-20T10:36:00.000,59.84,53.98
1451,NE45StViaduct,2020-05-20T10:37:00.000,59.86,53.99
1452,NE45StViaduct,2020-05-20T10:38:00.000,59.88,54.04
1453,NE45StViaduct,2020-05-20T10:39:00.000,59.9,54.1
1454,NE45StViaduct,2020-05-20T10:40:00.000,59.93,54.2
1455,AuroraBridge,2020-05-26T11:37:00.000,60.4,59.37
1456,AuroraBridge,2020-05-26T11:38:00.000,60.46,59.31
1457,AuroraBridge,2020-05-26T11:39:00.000,60.53,59.55
1458,AuroraBridge,2020-05-26T11:40:00.000,60.59,59.65
1459,AuroraBridge,2020-05-26T11:41:00.000,60.65,59.71
1460,AuroraBridge,2020-05-26T11:42:00.000,60.72,59.48
1461,AuroraBridge,2020-05-26T11:43:00.000,60.78,59.44
1462,AuroraBridge,2020-05-26T11:44:00.000,60.84,59.43
1463,AuroraBridge,2020-05-26T11:45:00.000,60.91,59.27
1464,AuroraBridge,2020-05-26T11:46:00.000,60.97,59.04
1465,AuroraBridge,2020-05-26T11:47:00.000,61.04,59.25
1466,AuroraBridge,2020-05-26T11:48:00.000,61.1,59.61
1467,AuroraBridge,2020-05-26T11:49:00.000,61.17,59.68
1468,AuroraBridge,2020-05-26T11:50:00.000,61.24,59.68
1469,AuroraBridge,2020-05-26T11:51:00.000,61.31,59.71
1470,RooseveltWay_NE80thSt,2020-05-26T12:46:00.000,69.71,69.71
1471,RooseveltWay_NE80thSt,2020-05-26T12:47:00.000,69.73,69.73
1472,RooseveltWay_NE80thSt,2020-05-26T12:48:00.000,69.75,69.75
1473,RooseveltWay_NE80thSt,2020-05-26T12:49:00.000,69.78,69.78
1474,RooseveltWay_NE80thSt,2020-05-26T12:50:00.000,69.81,69.81
1475,RooseveltWay_NE80thSt,2020-05-26T12:51:00.000,69.83,69.83
1476,RooseveltWay_NE80thSt,2020-05-26T12:52:00.000,69.86,69.86
1477,RooseveltWay_NE80thSt,2020-05-26T12:53:00.000,69.9,69.9
1478,RooseveltWay_NE80thSt,2020-05-26T12:54:00.000,69.93,69.93
1479,RooseveltWay_NE80thSt,2020-05-26T12:55:00.000,69.96,69.96
1480,RooseveltWay_NE80thSt,2020-05-26T12:56:00.000,70.0,70.0
1481,RooseveltWay_NE80thSt,2020-05-26T12:57:00.000,70.05,70.05
1482,RooseveltWay_NE80thSt,2020-05-26T12:58:00.000,70.1,70.1
1483,RooseveltWay_NE80thSt,2020-05-26T12:59:00.000,70.16,70.16
1484,RooseveltWay_NE80thSt,2020-05-26T13:00:00.000,70.21,70.21
1485,SpokaneSwingBridge,2020-05-26T12:46:00.000,74.28,61.1
1486,SpokaneSwingBridge,2020-05-26T12:47:00.000,74.39,61.06
1487,SpokaneSwingBridge,2020-05-26T12:48:00.000,74.49,61.1
1488,SpokaneSwingBridge,2020-05-26T12:49:00.000,74.59,61.04
1489,SpokaneSwingBridge,2020-05-26T12:50:00.000,74.7,61.15
1490,SpokaneSwingBridge,2020-05-26T12:51:00.000,74.81,61.37
1491,SpokaneSwingBridge,2020-05-26T12:52:00.000,74.93,61.49
1492,SpokaneSwingBridge,2020-05-26T12:53:00.000,75.04,61.38
1493,SpokaneSwingBridge,2020-05-26T12:54:00.000,75.14,61.33
1494,SpokaneSwingBridge,2020-05-26T12:55:00.000,75.24,61.5
1495,SpokaneSwingBridge,2020-05-26T12:56:00.000,75.33,61.63
1496,SpokaneSwingBridge,2020-05-26T12:57:00.000,75.41,61.63
1497,SpokaneSwingBridge,2020-05-26T12:58:00.000,75.49,61.84
1498,SpokaneSwingBridge,2020-05-26T12:59:00.000,75.56,61.83
1499,SpokaneSwingBridge,2020-05-26T13:00:00.000,75.63,61.78
1500,AuroraBridge,2020-05-26T12:46:00.000,65.44,59.74
1501,AuroraBridge,2020-05-26T12:47:00.000,65.52,59.84
1502,AuroraBridge,2020-05-26T12:48:00.000,65.58,60.21
1503,AuroraBridge,2020-05-26T12:49:00.000,65.66,60.38
1504,AuroraBridge,2020-05-26T12:50:00.000,65.73,60.53
1505,AuroraBridge,2020-05-26T12:51:00.000,65.8,60.75
1506,AuroraBridge,2020-05-26T12:52:00.000,65.87,60.74
1507,AuroraBridge,2020-05-26T12:53:00.000,65.93,61.2
1508,AuroraBridge,2020-05-26T12:54:00.000,66.0,61.56
1509,AuroraBridge,2020-05-26T12:55:00.000,66.08,61.81
1510,AuroraBridge,2020-05-26T12:56:00.000,66.15,61.68
1511,AuroraBridge,2020-05-26T12:57:00.000,66.22,61.65
1512,AuroraBridge,2020-05-26T12:58:00.000,66.3,61.57
1513,AuroraBridge,2020-05-26T12:59:00.000,66.37,61.66
1514,AuroraBridge,2020-05-26T13:00:00.000,66.45,61.62
1515,NE45StViaduct,2020-05-26T12:46:00.000,71.8,60.25
1516,NE45StViaduct,2020-05-26T12:47:00.000,71.84,60.32
1517,NE45StViaduct,2020-05-26T12:48:00.000,71.87,60.52
1518,NE45StViaduct,2020-05-26T12:49:00.000,71.91,60.67
1519,NE45StViaduct,2020-05-26T12:50:00.000,71.95,60.77
1520,NE45StViaduct,2020-05-26T12:51:00.000,71.99,60.94
1521,NE45StViaduct,2020-05-26T12:52:00.000,72.04,60.89
1522,NE45StViaduct,2020-05-26T12:53:00.000,72.1,61.02
1523,NE45StViaduct,2020-05-26T12:54:00.000,72.15,61.06
1524,NE45StViaduct,2020-05-26T12:55:00.000,72.2,60.99
1525,NE45StViaduct,2020-05-26T12:56:00.000,72.27,60.78
1526,NE45StViaduct,2020-05-26T12:57:00.000,72.33,60.7
1527,NE45StViaduct,2020-05-26T12:58:00.000,72.4,60.67
1528,NE45StViaduct,2020-05-26T12:59:00.000,72.47,60.54
1529,NE45StViaduct,2020-05-26T13:00:00.000,72.53,60.66
1530,35thAveSW_SWMyrtleSt,2019-09-18T02:26:00.000,62.16,62.16
1531,35thAveSW_SWMyrtleSt,2019-09-18T02:27:00.000,62.16,62.16
1532,35thAveSW_SWMyrtleSt,2019-09-18T02:28:00.000,62.17,62.17
1533,35thAveSW_SWMyrtleSt,2019-09-18T02:29:00.000,62.18,62.18
1534,35thAveSW_SWMyrtleSt,2019-09-18T02:30:00.000,62.2,62.2
1535,35thAveSW_SWMyrtleSt,2019-09-18T02:31:00.000,62.2,62.2
1536,35thAveSW_SWMyrtleSt,2019-09-18T02:32:00.000,62.21,62.21
1537,35thAveSW_SWMyrtleSt,2019-09-18T02:33:00.000,62.19,62.19
1538,35thAveSW_SWMyrtleSt,2019-09-18T02:34:00.000,62.19,62.19
1539,35thAveSW_SWMyrtleSt,2019-09-18T02:35:00.000,62.18,62.18
1540,35thAveSW_SWMyrtleSt,2019-09-18T02:36:00.000,62.16,62.16
1541,35thAveSW_SWMyrtleSt,2019-09-18T02:37:00.000,62.13,62.13
1542,35thAveSW_SWMyrtleSt,2019-09-18T02:38:00.000,62.12,62.12
1543,35thAveSW_SWMyrtleSt,2019-09-18T02:39:00.000,62.12,62.12
1544,35thAveSW_SWMyrtleSt,2019-09-18T02:40:00.000,62.13,62.13
1545,AlbroPlaceAirportWay,2019-09-18T02:36:00.000,23.97,27.76
1546,AlbroPlaceAirportWay,2019-09-18T02:37:00.000,23.98,27.76
1547,AlbroPlaceAirportWay,2019-09-18T02:38:00.000,23.98,27.76
1548,AlbroPlaceAirportWay,2019-09-18T02:39:00.000,23.98,27.75
1549,AlbroPlaceAirportWay,2019-09-18T02:40:00.000,23.99,27.75
1550,AlbroPlaceAirportWay,2019-09-18T02:41:00.000,24.0,27.73
1551,AlbroPlaceAirportWay,2019-09-18T02:42:00.000,24.0,27.72
1552,AlbroPlaceAirportWay,2019-09-18T02:43:00.000,24.0,27.7
1553,AlbroPlaceAirportWay,2019-09-18T02:44:00.000,24.0,27.69
1554,AlbroPlaceAirportWay,2019-09-18T02:45:00.000,24.0,27.73
1555,AlbroPlaceAirportWay,2019-09-18T02:46:00.000,24.0,27.74
1556,AlbroPlaceAirportWay,2019-09-18T02:47:00.000,24.01,27.74
1557,AlbroPlaceAirportWay,2019-09-18T02:48:00.000,24.02,27.75
1558,AlbroPlaceAirportWay,2019-09-18T02:49:00.000,24.03,27.75
1559,AlbroPlaceAirportWay,2019-09-18T02:50:00.000,24.04,27.74
1560,SpokaneSwingBridge,2020-05-26T14:46:00.000,82.6,65.18
1561,SpokaneSwingBridge,2020-05-26T14:47:00.000,82.8,65.13
1562,SpokaneSwingBridge,2020-05-26T14:48:00.000,82.9,65.27
1563,SpokaneSwingBridge,2020-05-26T14:49:00.000,83.0,65.47
1564,AuroraBridge,2019-09-17T02:55:00.000,63.85,57.8
1565,SpokaneSwingBridge,2020-05-26T14:50:00.000,83.1,65.44
1566,SpokaneSwingBridge,2020-05-26T14:51:00.000,83.3,65.47
1567,SpokaneSwingBridge,2020-05-26T14:52:00.000,83.3,65.56
1568,SpokaneSwingBridge,2020-05-26T14:53:00.000,83.4,65.63
1569,SpokaneSwingBridge,2020-05-26T14:54:00.000,83.5,65.76
1570,SpokaneSwingBridge,2020-05-26T14:55:00.000,83.6,65.86
1571,SpokaneSwingBridge,2020-05-26T14:56:00.000,83.7,65.96
1572,SpokaneSwingBridge,2020-05-26T14:57:00.000,83.7,66.09
1573,SpokaneSwingBridge,2020-05-26T14:58:00.000,83.8,66.13
1574,SpokaneSwingBridge,2020-05-26T14:59:00.000,83.8,65.99
1575,SpokaneSwingBridge,2020-05-26T15:00:00.000,83.8,65.75
1576,MagnoliaBridge,2020-05-26T14:46:00.000,85.5,64.79
1577,MagnoliaBridge,2020-05-26T14:47:00.000,85.5,64.76
1578,MagnoliaBridge,2020-05-26T14:48:00.000,85.4,64.97
1579,AuroraBridge,2019-09-17T17:58:00.000,62.97,60.22
1580,MagnoliaBridge,2020-05-26T14:49:00.000,85.4,64.9
1581,MagnoliaBridge,2020-05-26T14:50:00.000,85.4,65.09
1582,MagnoliaBridge,2020-05-26T14:51:00.000,85.4,65.23
1583,MagnoliaBridge,2020-05-26T14:52:00.000,85.4,65.22
1584,MagnoliaBridge,2020-05-26T14:53:00.000,85.4,65.12
1585,MagnoliaBridge,2020-05-26T14:54:00.000,85.3,65.06
1586,MagnoliaBridge,2020-05-26T14:55:00.000,85.3,65.06
1587,MagnoliaBridge,2020-05-26T14:56:00.000,85.3,65.21
1588,MagnoliaBridge,2020-05-26T14:57:00.000,85.2,65.18
1589,MagnoliaBridge,2020-05-26T14:58:00.000,85.2,65.14
1590,MagnoliaBridge,2020-05-26T14:59:00.000,85.1,65.13
1591,MagnoliaBridge,2020-05-26T15:00:00.000,85.1,65.14
1592,35thAveSW_SWMyrtleSt,2020-05-26T14:46:00.000,63.51,63.51
1593,35thAveSW_SWMyrtleSt,2020-05-26T14:47:00.000,63.52,63.52
1594,35thAveSW_SWMyrtleSt,2020-05-26T14:48:00.000,63.55,63.55
1595,35thAveSW_SWMyrtleSt,2020-05-26T14:49:00.000,63.56,63.56
1596,35thAveSW_SWMyrtleSt,2020-05-26T14:50:00.000,63.58,63.58
1597,35thAveSW_SWMyrtleSt,2020-05-26T14:51:00.000,63.6,63.6
1598,AuroraBridge,2019-09-17T17:59:00.000,62.97,60.26
1599,35thAveSW_SWMyrtleSt,2020-05-26T14:52:00.000,63.61,63.61
1600,35thAveSW_SWMyrtleSt,2020-05-26T14:53:00.000,63.63,63.63
1601,35thAveSW_SWMyrtleSt,2020-05-26T14:54:00.000,63.65,63.65
1602,MagnoliaBridge,2019-09-17T17:46:00.000,60.77,58.76
1603,MagnoliaBridge,2019-09-17T17:47:00.000,60.75,58.63
1604,MagnoliaBridge,2019-09-17T17:48:00.000,60.72,58.59
1605,MagnoliaBridge,2019-09-17T17:49:00.000,60.71,58.63
1606,MagnoliaBridge,2019-09-17T17:50:00.000,60.68,58.68
1607,MagnoliaBridge,2019-09-17T17:51:00.000,60.67,58.72
1608,MagnoliaBridge,2019-09-17T17:52:00.000,60.64,58.71
1609,MagnoliaBridge,2019-09-17T17:53:00.000,60.63,58.69
1610,MagnoliaBridge,2019-09-17T17:54:00.000,60.63,58.73
1611,MagnoliaBridge,2019-09-17T17:55:00.000,60.63,58.79
1612,MagnoliaBridge,2019-09-17T17:56:00.000,60.63,58.76
1613,MagnoliaBridge,2019-09-17T17:57:00.000,60.63,58.67
1614,MagnoliaBridge,2019-09-17T17:58:00.000,60.63,58.64
1615,MagnoliaBridge,2019-09-17T17:59:00.000,60.63,58.68
1616,MagnoliaBridge,2019-09-17T18:00:00.000,60.63,58.68
1617,NE45StViaduct,2019-09-17T17:46:00.000,62.0,60.75
1618,NE45StViaduct,2019-09-17T17:47:00.000,61.99,60.71
1619,NE45StViaduct,2019-09-17T17:48:00.000,61.98,60.65
1620,NE45StViaduct,2019-09-17T17:49:00.000,61.97,60.63
1621,NE45StViaduct,2019-09-17T17:50:00.000,61.96,60.51
1622,NE45StViaduct,2019-09-17T17:51:00.000,61.95,60.4
1623,NE45StViaduct,2019-09-17T17:52:00.000,61.94,60.35
1624,NE45StViaduct,2019-09-17T17:53:00.000,61.92,60.32
1625,NE45StViaduct,2019-09-17T17:54:00.000,61.91,60.32
1626,NE45StViaduct,2019-09-17T17:55:00.000,61.9,60.26
1627,NE45StViaduct,2019-09-17T17:56:00.000,61.9,60.26
1628,35thAveSW_SWMyrtleSt,2020-05-26T14:55:00.000,63.66,63.66
1629,35thAveSW_SWMyrtleSt,2020-05-26T14:56:00.000,63.69,63.69
1630,NE45StViaduct,2019-09-17T17:57:00.000,61.89,60.26
1631,NE45StViaduct,2019-09-17T17:58:00.000,61.88,60.28
1632,NE45StViaduct,2019-09-17T17:59:00.000,61.88,60.31
1633,HarborAveUpperNorthBridge,2019-09-17T02:56:00.000,59.77,57.41
1634,HarborAveUpperNorthBridge,2019-09-17T02:57:00.000,59.75,57.37
1635,HarborAveUpperNorthBridge,2019-09-17T02:58:00.000,59.75,57.34
1636,HarborAveUpperNorthBridge,2019-09-17T02:59:00.000,59.73,57.36
1637,HarborAveUpperNorthBridge,2019-09-17T03:00:00.000,59.71,57.36
1638,HarborAveUpperNorthBridge,2019-09-17T03:01:00.000,59.7,57.33
1639,HarborAveUpperNorthBridge,2019-09-17T03:02:00.000,59.7,57.32
1640,HarborAveUpperNorthBridge,2019-09-17T03:03:00.000,59.68,57.31
1641,HarborAveUpperNorthBridge,2019-09-17T03:04:00.000,59.67,57.32
1642,MagnoliaBridge,2019-09-18T02:41:00.000,55.87,55.77
1643,HarborAveUpperNorthBridge,2019-09-17T03:05:00.000,59.66,57.34
1644,HarborAveUpperNorthBridge,2019-09-17T03:06:00.000,59.65,57.34
1645,HarborAveUpperNorthBridge,2019-09-17T03:07:00.000,59.64,57.35
1646,HarborAveUpperNorthBridge,2019-09-17T03:08:00.000,59.62,57.39
1647,HarborAveUpperNorthBridge,2019-09-17T03:09:00.000,59.62,57.42
1648,HarborAveUpperNorthBridge,2019-09-17T03:10:00.000,59.61,57.44
1649,HarborAveUpperNorthBridge,2019-09-17T03:06:00.000,59.65,57.34
1650,HarborAveUpperNorthBridge,2019-09-17T03:07:00.000,59.64,57.35
1651,HarborAveUpperNorthBridge,2019-09-17T03:08:00.000,59.62,57.39
1652,HarborAveUpperNorthBridge,2019-09-17T03:09:00.000,59.62,57.42
1653,HarborAveUpperNorthBridge,2019-09-17T03:10:00.000,59.61,57.44
1654,HarborAveUpperNorthBridge,2019-09-17T03:11:00.000,59.61,57.48
1655,HarborAveUpperNorthBridge,2019-09-17T03:12:00.000,59.6,57.52
1656,HarborAveUpperNorthBridge,2019-09-17T03:13:00.000,59.59,57.54
1657,HarborAveUpperNorthBridge,2019-09-17T03:14:00.000,59.57,57.56
1658,HarborAveUpperNorthBridge,2019-09-17T03:15:00.000,59.57,57.61
1659,HarborAveUpperNorthBridge,2019-09-17T03:16:00.000,59.56,57.62
1660,HarborAveUpperNorthBridge,2019-09-17T03:17:00.000,59.55,57.6
1661,HarborAveUpperNorthBridge,2019-09-17T03:18:00.000,59.53,57.6
1662,HarborAveUpperNorthBridge,2019-09-17T03:19:00.000,59.53,57.59
1663,HarborAveUpperNorthBridge,2019-09-17T03:20:00.000,59.52,57.59
1664,AlbroPlaceAirportWay,2019-09-17T03:06:00.000,19.21,27.09
1665,AlbroPlaceAirportWay,2019-09-17T03:07:00.000,19.21,27.1
1666,AlbroPlaceAirportWay,2019-09-17T03:08:00.000,19.21,27.12
1667,AlbroPlaceAirportWay,2019-09-17T03:09:00.000,19.23,27.13
1668,AlbroPlaceAirportWay,2019-09-17T03:10:00.000,19.24,27.13
1669,AlbroPlaceAirportWay,2019-09-17T03:11:00.000,19.25,27.13
1670,AlbroPlaceAirportWay,2019-09-17T03:12:00.000,19.25,27.13
1671,AlbroPlaceAirportWay,2019-09-17T03:13:00.000,19.26,27.14
1672,AlbroPlaceAirportWay,2019-09-17T03:14:00.000,19.28,27.16
1673,AlbroPlaceAirportWay,2019-09-17T03:15:00.000,19.29,27.17
1674,AlbroPlaceAirportWay,2019-09-17T03:16:00.000,19.29,27.17
1675,AlbroPlaceAirportWay,2019-09-17T03:17:00.000,19.29,27.17
1676,AlbroPlaceAirportWay,2019-09-17T03:18:00.000,19.31,27.17
1677,AlbroPlaceAirportWay,2019-09-17T03:19:00.000,19.31,27.16
1678,AlbroPlaceAirportWay,2019-09-17T03:20:00.000,19.33,27.14
1679,HarborAveUpperNorthBridge,2019-09-17T03:16:00.000,59.56,57.62
1680,HarborAveUpperNorthBridge,2019-09-17T03:17:00.000,59.55,57.6
1681,HarborAveUpperNorthBridge,2019-09-17T03:18:00.000,59.53,57.6
1682,HarborAveUpperNorthBridge,2019-09-17T03:19:00.000,59.53,57.59
1683,HarborAveUpperNorthBridge,2019-09-17T03:20:00.000,59.52,57.59
1684,HarborAveUpperNorthBridge,2019-09-17T03:21:00.000,59.52,57.65
1685,HarborAveUpperNorthBridge,2019-09-17T03:22:00.000,59.51,57.66
1686,HarborAveUpperNorthBridge,2019-09-17T03:23:00.000,59.5,57.67
1687,HarborAveUpperNorthBridge,2019-09-17T03:24:00.000,59.49,57.66
1688,HarborAveUpperNorthBridge,2019-09-17T03:25:00.000,59.48,57.67
1689,HarborAveUpperNorthBridge,2019-09-17T03:26:00.000,59.48,57.7
1690,HarborAveUpperNorthBridge,2019-09-17T03:27:00.000,59.47,57.74
1691,HarborAveUpperNorthBridge,2019-09-17T03:28:00.000,59.46,57.77
1692,HarborAveUpperNorthBridge,2019-09-17T03:29:00.000,59.45,57.8
1693,HarborAveUpperNorthBridge,2019-09-17T03:30:00.000,59.44,57.83
1694,RooseveltWay_NE80thSt,2019-09-17T18:35:00.000,61.47,61.47
1695,RooseveltWay_NE80thSt,2019-09-17T18:36:00.000,61.47,61.47
1696,RooseveltWay_NE80thSt,2019-09-17T18:37:00.000,61.46,61.46
1697,RooseveltWay_NE80thSt,2019-09-17T18:38:00.000,61.45,61.45
1698,RooseveltWay_NE80thSt,2019-09-17T18:39:00.000,61.44,61.44
1699,RooseveltWay_NE80thSt,2019-09-17T18:40:00.000,61.43,61.43
1700,RooseveltWay_NE80thSt,2019-09-17T18:41:00.000,61.41,61.41
1701,RooseveltWay_NE80thSt,2019-09-17T18:42:00.000,61.39,61.39
1702,RooseveltWay_NE80thSt,2019-09-17T18:43:00.000,61.37,61.37
1703,RooseveltWay_NE80thSt,2019-09-17T18:44:00.000,61.34,61.34
1704,RooseveltWay_NE80thSt,2019-09-17T18:45:00.000,61.3,61.3
1705,RooseveltWay_NE80thSt,2019-09-17T18:46:00.000,61.28,61.28
1706,RooseveltWay_NE80thSt,2019-09-17T18:47:00.000,61.25,61.25
1707,RooseveltWay_NE80thSt,2019-09-17T18:48:00.000,61.22,61.22
1708,RooseveltWay_NE80thSt,2019-09-17T18:49:00.000,61.19,61.19
1709,AuroraBridge,2019-09-17T20:27:00.000,61.95,57.41
1710,AuroraBridge,2019-09-17T20:28:00.000,61.92,57.2
1711,AuroraBridge,2019-09-17T20:29:00.000,61.91,57.14
